locus_tag	type	GO_ID	GO_term
b3320	process	GO:0002181	cytoplasmic translation
b3320	process	GO:0006412	translation
b3321	process	GO:0006412	translation
b3321	process	GO:0006412	translation
b3321	process	GO:0031564	transcription antitermination
b3321	process	GO:0002181	cytoplasmic translation
b3321	process	GO:0006351	DNA-templated transcription
b3321	process	GO:0006412	translation
b3321	process	GO:0031564	transcription antitermination
b3321	process	GO:0031564	transcription antitermination
b3321	process	GO:0032784	regulation of DNA-templated transcription elongation
b3321	process	GO:0032784	regulation of DNA-templated transcription elongation
b3321	process	GO:0042254	ribosome biogenesis
b3324	process	GO:0015031	protein transport
b3324	process	GO:0015628	protein secretion by the type II secretion system
b3325	process	GO:0009306	protein secretion
b3325	process	GO:0009306	protein secretion
b3325	process	GO:0015031	protein transport
b3325	process	GO:0015628	protein secretion by the type II secretion system
b3326	process	GO:0015031	protein transport
b3326	process	GO:0015628	protein secretion by the type II secretion system
b3326	process	GO:0015628	protein secretion by the type II secretion system
b3327	process	GO:0009306	protein secretion
b3327	process	GO:0015031	protein transport
b3327	process	GO:0015628	protein secretion by the type II secretion system
b3327	process	GO:0015628	protein secretion by the type II secretion system
b3328	process	GO:0015031	protein transport
b3328	process	GO:0015628	protein secretion by the type II secretion system
b3328	process	GO:0015628	protein secretion by the type II secretion system
b3329	process	GO:0015031	protein transport
b3329	process	GO:0015628	protein secretion by the type II secretion system
b3330	process	GO:0015031	protein transport
b3330	process	GO:0015628	protein secretion by the type II secretion system
b3330	process	GO:0015628	protein secretion by the type II secretion system
b3331	process	GO:0015031	protein transport
b3331	process	GO:0015628	protein secretion by the type II secretion system
b3331	process	GO:0015628	protein secretion by the type II secretion system
b3332	process	GO:0009306	protein secretion
b3332	process	GO:0015031	protein transport
b3333	process	GO:0015031	protein transport
b3333	process	GO:0015628	protein secretion by the type II secretion system
b3334	process	GO:0015031	protein transport
b3334	process	GO:0015628	protein secretion by the type II secretion system
b3335	process	GO:0006465	signal peptide processing
b3335	process	GO:0006508	proteolysis
b3336	process	GO:0006826	iron ion transport
b3336	process	GO:0006879	intracellular iron ion homeostasis
b3338	process	GO:0000272	polysaccharide catabolic process
b3338	process	GO:0005975	carbohydrate metabolic process
b3338	process	GO:0006032	chitin catabolic process
b3338	process	GO:0000272	polysaccharide catabolic process
b3338	process	GO:0005975	carbohydrate metabolic process
b3338	process	GO:0006032	chitin catabolic process
b3339	process	GO:0006412	translation
b3339	process	GO:0006414	translational elongation
b3339	process	GO:0006412	translation
b3339	process	GO:0006414	translational elongation
b3339	process	GO:0006414	translational elongation
b3339	process	GO:0006414	translational elongation
b3339	process	GO:0046677	response to antibiotic
b3340	process	GO:0006412	translation
b3340	process	GO:0006414	translational elongation
b3340	process	GO:0032790	ribosome disassembly
b3340	process	GO:0006412	translation
b3340	process	GO:0006414	translational elongation
b3340	process	GO:0032790	ribosome disassembly
b3340	process	GO:0006412	translation
b3340	process	GO:0006414	translational elongation
b3340	process	GO:0006414	translational elongation
b3340	process	GO:0032790	ribosome disassembly
b3341	process	GO:0006412	translation
b3341	process	GO:0006412	translation
b3341	process	GO:0000028	ribosomal small subunit assembly
b3341	process	GO:0017148	negative regulation of translation
b3341	process	GO:0000028	ribosomal small subunit assembly
b3341	process	GO:0002181	cytoplasmic translation
b3341	process	GO:0006412	translation
b3341	process	GO:0006412	translation
b3341	process	GO:0017148	negative regulation of translation
b3342	process	GO:0006412	translation
b3342	process	GO:0000372	Group I intron splicing
b3342	process	GO:0033120	positive regulation of RNA splicing
b3342	process	GO:0034337	RNA folding
b3342	process	GO:0002181	cytoplasmic translation
b3342	process	GO:0006412	translation
b3342	process	GO:0006412	translation
b3342	process	GO:0006412	translation
b3342	process	GO:0046677	response to antibiotic
b3342	process	GO:1990145	maintenance of translational fidelity
b3343	process	GO:0002143	tRNA wobble position uridine thiolation
b3343	process	GO:0008033	tRNA processing
b3343	process	GO:0002143	tRNA wobble position uridine thiolation
b3343	process	GO:0008033	tRNA processing
b3343	process	GO:0002143	tRNA wobble position uridine thiolation
b3343	process	GO:0002143	tRNA wobble position uridine thiolation
b3343	process	GO:0002143	tRNA wobble position uridine thiolation
b3343	process	GO:0002143	tRNA wobble position uridine thiolation
b3343	process	GO:0008033	tRNA processing
b3344	process	GO:0008033	tRNA processing
b3344	process	GO:0008033	tRNA processing
b3344	process	GO:0002143	tRNA wobble position uridine thiolation
b3344	process	GO:0002143	tRNA wobble position uridine thiolation
b3344	process	GO:0002143	tRNA wobble position uridine thiolation
b3344	process	GO:0008033	tRNA processing
b3345	process	GO:0002143	tRNA wobble position uridine thiolation
b3345	process	GO:0008033	tRNA processing
b3345	process	GO:0002143	tRNA wobble position uridine thiolation
b3345	process	GO:0008033	tRNA processing
b3345	process	GO:0002143	tRNA wobble position uridine thiolation
b3345	process	GO:0002143	tRNA wobble position uridine thiolation
b3345	process	GO:0002143	tRNA wobble position uridine thiolation
b3345	process	GO:0008033	tRNA processing
b3347	process	GO:0042026	protein refolding
b3347	process	GO:0006457	protein folding
b3349	process	GO:0009408	response to heat
b3349	process	GO:0050821	protein stabilization
b3349	process	GO:0000413	protein peptidyl-prolyl isomerization
b3349	process	GO:0042026	protein refolding
b3349	process	GO:0042026	protein refolding
b3349	process	GO:0042026	protein refolding
b3349	process	GO:0051604	protein maturation
b3350	process	GO:0006811	monoatomic ion transport
b3350	process	GO:0006812	monoatomic cation transport
b3350	process	GO:0006813	potassium ion transport
b3350	process	GO:0055085	transmembrane transport
b3350	process	GO:0071805	potassium ion transmembrane transport
b3350	process	GO:1902600	proton transmembrane transport
b3350	process	GO:0006811	monoatomic ion transport
b3350	process	GO:0006812	monoatomic cation transport
b3350	process	GO:0006813	potassium ion transport
b3350	process	GO:0055085	transmembrane transport
b3350	process	GO:0071805	potassium ion transmembrane transport
b3350	process	GO:1902600	proton transmembrane transport
b3350	process	GO:0006811	monoatomic ion transport
b3350	process	GO:0006812	monoatomic cation transport
b3350	process	GO:0006813	potassium ion transport
b3350	process	GO:0006813	potassium ion transport
b3350	process	GO:0051453	regulation of intracellular pH
b3350	process	GO:0055085	transmembrane transport
b3350	process	GO:0071805	potassium ion transmembrane transport
b3350	process	GO:1902600	proton transmembrane transport
b3351	process	GO:0006813	potassium ion transport
b3351	process	GO:1901381	positive regulation of potassium ion transmembrane transport
b3351	process	GO:0006813	potassium ion transport
b3351	process	GO:1901381	positive regulation of potassium ion transmembrane transport
b3351	process	GO:1901381	positive regulation of potassium ion transmembrane transport
b3351	process	GO:0006813	potassium ion transport
b3351	process	GO:0051453	regulation of intracellular pH
b3351	process	GO:1901381	positive regulation of potassium ion transmembrane transport
b3352	process	GO:0006412	translation
b3352	process	GO:0006415	translational termination
b3353	process	GO:0006629	lipid metabolic process
b3355	process	GO:0005975	carbohydrate metabolic process
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0045013	carbon catabolite repression of transcription
b3357	process	GO:0045892	negative regulation of DNA-templated transcription
b3357	process	GO:0045893	positive regulation of DNA-templated transcription
b3357	process	GO:0006351	DNA-templated transcription
b3357	process	GO:0006355	regulation of DNA-templated transcription
b3357	process	GO:0045892	negative regulation of DNA-templated transcription
b3357	process	GO:0045893	positive regulation of DNA-templated transcription
b3357	process	GO:0045893	positive regulation of DNA-templated transcription
b3359	process	GO:0033359	L-lysine biosynthetic process via diaminopimelate and N-succinyl-2-amino-6-ketopimelate
b3359	process	GO:0042450	L-arginine biosynthetic process via ornithine
b3359	process	GO:0006520	amino acid metabolic process
b3359	process	GO:0006525	arginine metabolic process
b3359	process	GO:0006526	L-arginine biosynthetic process
b3359	process	GO:0008652	amino acid biosynthetic process
b3359	process	GO:0009085	L-lysine biosynthetic process
b3359	process	GO:0009089	L-lysine biosynthetic process via diaminopimelate
b3359	process	GO:0042450	L-arginine biosynthetic process via ornithine
b3360	process	GO:0008153	4-aminobenzoate biosynthetic process
b3360	process	GO:0000162	L-tryptophan biosynthetic process
b3360	process	GO:0008652	amino acid biosynthetic process
b3360	process	GO:0009073	aromatic amino acid family biosynthetic process
b3360	process	GO:0046654	tetrahydrofolate biosynthetic process
b3360	process	GO:0046654	tetrahydrofolate biosynthetic process
b3360	process	GO:0046654	tetrahydrofolate biosynthetic process
b3360	process	GO:0046654	tetrahydrofolate biosynthetic process
b3360	process	GO:0046656	folic acid biosynthetic process
b3360	process	GO:0046656	folic acid biosynthetic process
b3361	process	GO:0051302	regulation of cell division
b3361	process	GO:0051302	regulation of cell division
b3363	process	GO:0000413	protein peptidyl-prolyl isomerization
b3363	process	GO:0000413	protein peptidyl-prolyl isomerization
b3363	process	GO:0006457	protein folding
b3364	process	GO:0055085	transmembrane transport
b3364	process	GO:0055085	transmembrane transport
b3364	process	GO:0072714	response to selenite ion
b3364	process	GO:0055085	transmembrane transport
b3365	process	GO:0015980	energy derivation by oxidation of organic compounds
b3365	process	GO:0042128	nitrate assimilation
b3365	process	GO:0042128	nitrate assimilation
b3365	process	GO:0042128	nitrate assimilation
b3366	process	GO:0042128	nitrate assimilation
b3367	process	GO:0015707	nitrite transport
b3367	process	GO:0015724	formate transport
b3367	process	GO:0042128	nitrate assimilation
b3367	process	GO:0055085	transmembrane transport
b3368	process	GO:0006779	porphyrin-containing compound biosynthetic process
b3368	process	GO:0009236	cobalamin biosynthetic process
b3368	process	GO:0019354	siroheme biosynthetic process
b3368	process	GO:0032259	methylation
b3368	process	GO:0006779	porphyrin-containing compound biosynthetic process
b3368	process	GO:0009236	cobalamin biosynthetic process
b3368	process	GO:0019354	siroheme biosynthetic process
b3368	process	GO:0032259	methylation
b3368	process	GO:0006970	response to osmotic stress
b3368	process	GO:0019354	siroheme biosynthetic process
b3368	process	GO:0006779	porphyrin-containing compound biosynthetic process
b3368	process	GO:0009236	cobalamin biosynthetic process
b3368	process	GO:0019354	siroheme biosynthetic process
b3368	process	GO:0019354	siroheme biosynthetic process
b3368	process	GO:0032259	methylation
b3370	process	GO:1901281	fructoselysine catabolic process
b3370	process	GO:0003333	amino acid transmembrane transport
b3370	process	GO:0006865	amino acid transport
b3370	process	GO:0055085	transmembrane transport
b3370	process	GO:1902475	L-alpha-amino acid transmembrane transport
b3371	process	GO:0006002	fructose 6-phosphate metabolic process
b3371	process	GO:0006047	UDP-N-acetylglucosamine metabolic process
b3371	process	GO:0006487	protein N-linked glycosylation
b3371	process	GO:1901135	carbohydrate derivative metabolic process
b4474	process	GO:0046348	amino sugar catabolic process
b3374	process	GO:0046835	carbohydrate phosphorylation
b3375	process	GO:0006351	DNA-templated transcription
b3375	process	GO:0006355	regulation of DNA-templated transcription
