locus_tag	type	GO_ID	GO_term
BPS_RS22085	function	GO:0004497	                     /GO_function=""GO:0004497 - monooxygenase activity
BPS_RS22085	function	GO:0010181	FMN binding
BPS_RS22085	process	GO:0006790	                     /GO_process=""GO:0006790 - sulfur compound metabolic
BPS_RS22095	function	GO:0004359	glutaminase activity
BPS_RS22095	process	GO:0006541	                     /GO_process=""GO:0006541 - glutamine metabolic process
BPS_RS22105	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS22115	process	GO:0006629	                     /GO_process=""GO:0006629 - lipid metabolic process
BPS_RS22125	function	GO:0009055	                     /GO_function=""GO:0009055 - electron transfer activity
BPS_RS22125	function	GO:0020037	heme binding
BPS_RS22125	function	GO:0046872	metal ion binding
BPS_RS22130	function	GO:0016787	hydrolase activity
BPS_RS22130	function	GO:0046872	metal ion binding
BPS_RS22165	function	GO:0005515	protein binding
BPS_RS22165	process	GO:0006749	                     /GO_process=""GO:0006749 - glutathione metabolic process
BPS_RS22170	function	GO:0015036	                     /GO_function=""GO:0015036 - disulfide oxidoreductase
BPS_RS22190	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS22195	function	GO:0003677	DNA binding
BPS_RS22195	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22195	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22215	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22215	function	GO:0043565	                     /GO_function=""GO:0043565 - sequence-specific DNA binding
BPS_RS22215	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22260	function	GO:0004185	                     /GO_function=""GO:0004185 - serine-type carboxypeptidase
BPS_RS22260	process	GO:0006508	proteolysis
BPS_RS22270	process	GO:0015074	DNA integration
BPS_RS22275	function	GO:0090729	toxin activity
BPS_RS22275	process	GO:0001907	                     /GO_process=""GO:0001907 - symbiont-mediated killing of
BPS_RS22285	function	GO:0003677	DNA binding
BPS_RS22285	function	GO:0004803	transposase activity
BPS_RS22285	process	GO:0006313	DNA transposition
BPS_RS32850	process	GO:0015074	DNA integration
BPS_RS22305	function	GO:0003677	DNA binding
BPS_RS22305	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS22305	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS34300	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS22315	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS22315	function	GO:0046872	metal ion binding
BPS_RS22320	component	GO:0005576	extracellular region
BPS_RS22320	function	GO:0004222	                     /GO_function=""GO:0004222 - metalloendopeptidase activity
BPS_RS22320	function	GO:0008270	zinc ion binding
BPS_RS22320	process	GO:0006508	proteolysis
BPS_RS22325	function	GO:0008080	                     /GO_function=""GO:0008080 - N-acetyltransferase activity
BPS_RS22335	function	GO:0003677	DNA binding
BPS_RS22345	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS22345	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22350	function	GO:0004555	                     /GO_function=""GO:0004555 - alpha,alpha-trehalase activity
BPS_RS22350	process	GO:0005991	                     /GO_process=""GO:0005991 - trehalose metabolic process
BPS_RS22365	component	GO:0016020	membrane
BPS_RS22370	function	GO:0003677	DNA binding
BPS_RS22370	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22370	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22380	function	GO:0004066	                     /GO_function=""GO:0004066 - asparagine synthase
BPS_RS22380	process	GO:0006529	                     /GO_process=""GO:0006529 - asparagine biosynthetic process
BPS_RS22385	function	GO:0003677	DNA binding
BPS_RS22385	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22395	function	GO:0046872	metal ion binding
BPS_RS22395	function	GO:0051536	                     /GO_function=""GO:0051536 - iron-sulfur cluster binding
BPS_RS22395	function	GO:0051537	                     /GO_function=""GO:0051537 - 2 iron, 2 sulfur cluster
BPS_RS22400	function	GO:0003677	DNA binding
BPS_RS22400	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22400	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22420	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS22420	process	GO:0006790	                     /GO_process=""GO:0006790 - sulfur compound metabolic
BPS_RS22425	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS22425	process	GO:0006790	                     /GO_process=""GO:0006790 - sulfur compound metabolic
BPS_RS22430	function	GO:0010181	FMN binding
BPS_RS22430	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS22450	component	GO:0009279	cell outer membrane
BPS_RS22450	function	GO:0030674	                     /GO_function=""GO:0030674 - protein-macromolecule adaptor
BPS_RS22450	process	GO:0009252	                     /GO_process=""GO:0009252 - peptidoglycan biosynthetic
BPS_RS22460	function	GO:0003677	DNA binding
BPS_RS22460	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22460	process	GO:0045892	                     /GO_process=""GO:0045892 - negative regulation of
BPS_RS22465	function	GO:0003824	catalytic activity
BPS_RS22470	function	GO:0003824	catalytic activity
BPS_RS22475	function	GO:0018480	                     /GO_function=""GO:0018480 -
BPS_RS22475	process	GO:1901023	                     /GO_process=""GO:1901023 - 4-hydroxyphenylacetate catabolic
BPS_RS22480	function	GO:0008198	ferrous iron binding
BPS_RS22480	function	GO:0008687	                     /GO_function=""GO:0008687 - 3,4-dihydroxyphenylacetate
BPS_RS22480	process	GO:0008152	metabolic process
BPS_RS22490	function	GO:0018817	                     /GO_function=""GO:0018817 - 2-oxo-hept-3-ene-1,7-dioate
BPS_RS22490	process	GO:0009056	catabolic process
BPS_RS22495	process	GO:0010124	                     /GO_process=""GO:0010124 - phenylacetate catabolic process
BPS_RS22500	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22500	function	GO:0043565	                     /GO_function=""GO:0043565 - sequence-specific DNA binding
BPS_RS22500	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22505	function	GO:0008270	zinc ion binding
BPS_RS22505	function	GO:0016616	                     /GO_function=""GO:0016616 - oxidoreductase activity, acting
BPS_RS22505	function	GO:0030554	                     /GO_function=""GO:0030554 - adenyl nucleotide binding
BPS_RS22505	function	GO:0048038	quinone binding
BPS_RS22510	component	GO:0009279	cell outer membrane
BPS_RS22510	function	GO:0015288	porin activity
BPS_RS22515	function	GO:0005524	ATP binding
BPS_RS22515	function	GO:0016887	                     /GO_function=""GO:0016887 - ATP hydrolysis activity
BPS_RS22515	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS22515	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS22520	component	GO:0016020	membrane
BPS_RS22520	function	GO:0042626	                     /GO_function=""GO:0042626 - ATPase-coupled transmembrane
BPS_RS22520	function	GO:0140359	                     /GO_function=""GO:0140359 - ABC-type transporter activity
BPS_RS22520	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22530	process	GO:0000160	                     /GO_process=""GO:0000160 - phosphorelay signal transduction
BPS_RS22540	function	GO:0016661	                     /GO_function=""GO:0016661 - oxidoreductase activity, acting
BPS_RS22540	function	GO:0030151	                     /GO_function=""GO:0030151 - molybdenum ion binding
BPS_RS22540	function	GO:0030170	                     /GO_function=""GO:0030170 - pyridoxal phosphate binding
BPS_RS22540	function	GO:0043546	                     /GO_function=""GO:0043546 - molybdopterin cofactor binding
BPS_RS22545	component	GO:0009279	cell outer membrane
BPS_RS22545	function	GO:0015288	porin activity
BPS_RS22550	function	GO:0004803	transposase activity
BPS_RS22550	process	GO:0006313	DNA transposition
BPS_RS22565	function	GO:0003824	catalytic activity
BPS_RS22570	function	GO:0008784	                     /GO_function=""GO:0008784 - alanine racemase activity
BPS_RS22570	process	GO:0006522	                     /GO_process=""GO:0006522 - alanine metabolic process
BPS_RS22570	process	GO:0009252	                     /GO_process=""GO:0009252 - peptidoglycan biosynthetic
BPS_RS22580	process	GO:0052699	                     /GO_process=""GO:0052699 - ergothioneine biosynthetic
BPS_RS22585	function	GO:0052706	                     /GO_function=""GO:0052706 - L-histidine
BPS_RS22585	process	GO:0052699	                     /GO_process=""GO:0052699 - ergothioneine biosynthetic
BPS_RS22595	function	GO:0016787	hydrolase activity
BPS_RS22605	function	GO:0003677	DNA binding
BPS_RS22605	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22605	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22615	function	GO:0019172	                     /GO_function=""GO:0019172 - glyoxalase III activity
BPS_RS22630	function	GO:0004318	                     /GO_function=""GO:0004318 - enoyl-[acyl-carrier-protein]
BPS_RS22630	process	GO:0006633	                     /GO_process=""GO:0006633 - fatty acid biosynthetic process
BPS_RS34310	function	GO:0016747	                     /GO_function=""GO:0016747 - acyltransferase activity,
BPS_RS22640	function	GO:0015562	                     /GO_function=""GO:0015562 - efflux transmembrane
BPS_RS22640	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22640	process	GO:1905887	                     /GO_process=""GO:1905887 - autoinducer AI-2 transmembrane
BPS_RS22650	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS22650	function	GO:0070403	NAD+ binding
BPS_RS22655	function	GO:0030170	                     /GO_function=""GO:0030170 - pyridoxal phosphate binding
BPS_RS22660	function	GO:0010181	FMN binding
BPS_RS22660	function	GO:0016491	                     /GO_function=""GO:0016491 - oxidoreductase activity
BPS_RS22675	function	GO:0003677	DNA binding
BPS_RS22675	function	GO:0030552	cAMP binding
BPS_RS22695	component	GO:0009279	cell outer membrane
BPS_RS22695	function	GO:0015288	porin activity
BPS_RS22695	process	GO:0006810	transport
BPS_RS22710	component	GO:0016020	membrane
BPS_RS22710	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS22710	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22725	function	GO:0016702	                     /GO_function=""GO:0016702 - oxidoreductase activity, acting
BPS_RS22725	function	GO:0046872	metal ion binding
BPS_RS22735	function	GO:0003677	DNA binding
BPS_RS22735	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22735	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22765	component	GO:0009279	cell outer membrane
BPS_RS22765	function	GO:0015288	porin activity
BPS_RS22775	function	GO:0003677	DNA binding
BPS_RS22775	function	GO:0003700	                     /GO_function=""GO:0003700 - DNA-binding transcription
BPS_RS22775	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22780	component	GO:0016020	membrane
BPS_RS22780	function	GO:0015171	                     /GO_function=""GO:0015171 - amino acid transmembrane
BPS_RS22780	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS22780	process	GO:0006865	amino acid transport
BPS_RS22780	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22800	component	GO:0005886	plasma membrane
BPS_RS22800	function	GO:0022857	                     /GO_function=""GO:0022857 - transmembrane transporter
BPS_RS22800	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22805	component	GO:0032993	protein-DNA complex
BPS_RS22805	function	GO:0001216	                     /GO_function=""GO:0001216 - DNA-binding transcription
BPS_RS22805	process	GO:0006355	                     /GO_process=""GO:0006355 - regulation of DNA-templated
BPS_RS22820	component	GO:0009279	cell outer membrane
BPS_RS22820	function	GO:0015288	porin activity
BPS_RS22835	component	GO:0016020	membrane
BPS_RS22835	function	GO:0015209	                     /GO_function=""GO:0015209 - cytosine transmembrane
BPS_RS22835	process	GO:0055085	                     /GO_process=""GO:0055085 - transmembrane transport
BPS_RS22840	function	GO:0003677	DNA binding
BPS_RS22840	process	GO:0006144	                     /GO_process=""GO:0006144 - purine nucleobase metabolic
BPS_RS22845	function	GO:0016810	                     /GO_function=""GO:0016810 - hydrolase activity, acting on
